499218,241420,0.18980257825932412,1
499218,4541824,0.11154642416647309,1
499218,1279008,0.038651659224138324,-1
499218,725353,0.00759264151435465,-1
1106306,4353617,3.115111898271929,1
1106306,3703912,5.987058709823166,1
1106306,1572214,0.16421183570738232,-1
1106306,4616197,0.004470454899429596,-1
432667,3536652,0.46826952887948364,1
432667,983263,0.8126846376581646,1
432667,2803243,0.04447956745000471,-1
432667,2780839,0.020308647944780298,-1
4657822,123530,0.15433317428487991,1
4657822,2789482,0.44728930270538103,1
4657822,4561445,0.013760922114135397,-1
4657822,3433430,0.005680858782658491,-1
3442649,2076669,0.9309501510415545,1
3442649,306793,1.1914526538385808,1
3442649,2738114,0.3617351712934041,-1
3442649,93923,0.3488818687662534,-1
4195338,2917409,6.334001648226465,1
4195338,2424074,2.1892868457168495,1
4195338,903254,0.011181430071335225,-1
4195338,1360287,3.8663573173183168,-1
4434567,2365769,0.10675156627115795,1
4434567,2121194,0.1054063826925703,1
4434567,3204977,0.017946035877575178,-1
4434567,4029435,0.058496323601735845,-1
2302630,2574401,0.13067283621931908,1
2302630,4071177,3.4696346971391794,1
2302630,4606701,0.0018371257502458062,-1
2302630,154289,0.039691939666976754,-1
450975,1271196,0.12028928832706152,1
450975,2430379,0.2056079370976431,1
450975,2512547,1.0991999593331592,-1
450975,2999412,1.2234497395218988,-1
4239119,2781181,2.8261597259697044,1
4239119,173896,1.1287939190078133,1
4239119,1824112,0.008937697136910729,-1
4239119,2961431,0.09555812297579683,-1
2725548,4600885,0.5321066920546893,1
2725548,4242937,0.2565387992237264,1
2725548,4063107,0.0,-1
2725548,269795,0.046184637087914565,-1
847875,4398037,0.12092650383739839,1
847875,2068666,0.09907445691213793,1
847875,4616698,0.22423760638259688,-1
847875,3044986,0.0017440823726697632,-1
3559463,2686195,0.41915856236093335,1
3559463,1405742,0.11448006009687064,1
3559463,745958,0.3205475263044627,-1
3559463,2230254,0.0037308681450129435,-1
2218444,4114758,3.209390468398234,1
2218444,1067941,0.5412438465204382,1
2218444,1909908,0.028550473725712264,-1
2218444,1668938,2.0326639071463672,-1
4235126,1044408,0.07016926853633929,1
4235126,3292654,0.06860563934105199,1
4235126,2931100,0.0,-1
4235126,447232,0.0,-1
1594940,1496882,0.1177770807454415,1
1594940,4020323,0.11978285171471079,1
1594940,2367517,0.0412991401400827,-1
1594940,4179509,0.005133649929052346,-1
2434083,3566556,0.18620282875896133,1
2434083,3221776,0.08193354292283017,1
2434083,194821,0.039061124521566126,-1
2434083,3738480,5.343634585993811E-4,-1
1945234,2357200,0.09555143900021255,1
1945234,2920661,0.4912341062660739,1
1945234,379867,0.04162164029947067,-1
1945234,673798,0.03250718267372816,-1
1025886,3262252,1.4354498872274375,1
1025886,2699128,0.11894046505740695,1
1025886,3130676,0.48472357720364057,-1
1025886,2817950,0.034066156673206054,-1
3706057,2852776,0.6317119894650434,1
3706057,1338174,0.09650871905492737,1
3706057,3341661,1.6340996476121177,-1
3706057,2718664,0.4653996591865539,-1
2435613,988917,0.17758811890400067,1
2435613,2953886,0.2005765807402339,1
2435613,2506337,0.0015156492146030903,-1
2435613,2404006,0.06339196959548406,-1
4501643,225219,0.7720800786280134,1
4501643,1765718,0.0,-1
4501643,311557,0.007484123013891798,-1
3432741,137900,0.8469065177005323,1
3432741,2781181,4.111607649671474,1
3432741,818272,0.03353955583539548,-1
3432741,3536749,0.00913541776343648,-1
2699708,3782271,0.1798776013933228,1
2699708,1245764,0.12963705884563834,1
2699708,2519401,0.21391053799645157,-1
2699708,2185410,0.017846183318513197,-1
1812228,2142927,2.5704183996281564,1
1812228,1972118,2.858414273871226,1
1812228,2281103,0.061040412528571814,-1
1812228,2162850,0.0,-1
2777598,4806770,0.13831218002427467,1
2777598,4200017,4.058516716767989,1
2777598,4446196,0.04594904818036673,-1
2777598,381467,0.005947038288513017,-1
4606832,2597501,1.6128647024820315,1
4606832,1965378,0.22213489440053819,1
4606832,1008338,2.772678664079737E-4,-1
4606832,140142,8.615357574551128E-4,-1
4594417,1471648,0.4585629580751548,1
4594417,589452,4.8547341893969875,1
4594417,4176254,2.7580531407666316,-1
4594417,3095853,0.0,-1
4071166,1428058,1.0449615636959526,1
4071166,3594571,21.417533104629292,1
4071166,1315711,0.11973831912957499,-1
4071166,1409787,0.9163236710547735,-1
1508888,2891691,0.7604246189534865,1
1508888,2928026,0.1939304355620651,1
1508888,3719516,0.19435429403386334,-1
1508888,2711427,0.24641127204968008,-1
1153659,3584271,0.05044822244238941,1
1153659,4608592,0.05044822244238941,1
1153659,1526575,0.0,-1
1153659,775046,0.0037246314707474137,-1
1874340,4720081,0.542677503628606,1
1874340,3291180,4.992536572641191,1
1874340,2574448,0.0653961859644677,-1
1874340,301540,0.004741286328814138,-1
780392,4384381,0.6742286039748372,1
780392,2301761,1.123376868226086,1
780392,1656235,0.007981097995312594,-1
780392,4058096,0.0037977530765510815,-1
4456961,2231473,0.07741580316475097,1
4456961,698870,0.0752558296360007,1
4456961,3961255,0.004434380910744053,-1
4456961,113574,0.0,-1
4752142,3927052,0.08668623208000449,1
4752142,4288228,0.2865478073736116,1
4752142,3950466,1.6954143122642354E-4,-1
4752142,2531772,0.08773707406119106,-1
2552628,1980059,5.350527087724678,1
2552628,3773452,0.4495836837601713,1
2552628,4474321,0.07231216685495413,-1
2552628,2558178,1.5693741500172647,-1
1137091,2657974,0.0466436032952475,1
1137091,1727385,0.042902997889205395,1
1137091,1056956,0.42838313754954466,-1
1137091,1179422,0.17998615089334905,-1
495278,2027819,0.6252494309310024,1
495278,2477796,0.35379648483903786,1
495278,4045935,6.506965450232295,-1
495278,1770742,0.04691912859997982,-1
1200498,3393046,1.8459994400798447,1
1200498,4435023,0.21968208638974393,1
1200498,2542715,0.06568719177259065,-1
1200498,514337,1.616044944303495,-1
190895,511779,0.17875513388595354,1
190895,52819,0.009951196623239084,-1
